date,text,publisher,oil_price,oil_open,oil_high,oil_low,oil_volume,oil_change_percent
2026-02-14,"- The EU appears confused, rooted in an inability to understand what is happening inside Iran;

- Strategically, an aimless EU has lost all geopolitical weight in our region;

- Germany, specifically, is leading the way in wholly surrendering its regional policy to Israel.",araghchi,,,,,,
2026-02-14,"Europe's overall trajectory is dire, to say the least. 

What does this all mean, in practical terms? The paralysis and irrelevance of the EU/E3 is displayed in the dynamics surrounding the current talks over Iran's nuclear program.",araghchi,,,,,,
2026-02-14,"Once a key interlocutor, Europe is now nowhere to be seen. Instead, our friends in the region are far more effective and helpful than an empty-handed and peripheral E3.",araghchi,,,,,,
2026-02-14,"Sad to see the usually serious Munich Security Conference turned into the ""Munich Circus"" when it comes to Iran. This decline, with performance preferred over substance, holds important messages:",araghchi,,,,,,
2026-02-16,"Joined by nuclear experts, I will meet 
@rafaelmgrossi
 on Mon for deep technical discussion. Also meeting 
@badralbusaidi
 ahead of diplomacy with U.S. on Tues.

I am in Geneva with real ideas to achieve a fair and equitable deal. 
What is not on the table: submission before threats",araghchi,,,,,,
2026-02-17,"""So should anyone aggress against you, assail him in the manner he assailed you.""
(Holy Quran, 2:194)",khamenei_ir,,,,,,
2026-02-17,"A sign of the decline of the corrupt, oppressive US empire is its irrationality, such as interfering in our country’s internal affairs. They say, “Limit your missiles to this range.” What’s that to do with you?! Without deterrent weaponry, a country will be crushed by the enemy.",khamenei_ir,,,,,,
2026-02-17,"Everything we had ever heard about their corruption is one thing; this affair of that morally corrupt island is another altogether. These are indicative of what Western civilization and liberal democracy are. They proceed for 200, 300 years and this is the ultimate outcome.",khamenei_ir,,,,,,
2026-02-17,"If that’s the case, there is no room for negotiation; but if negotiations are truly to take place, determining the outcome of the negotiations in advance is a wrong and foolish act.",khamenei_ir,,,,,,
2026-02-17,"On the eve of the anniversary of the historic uprising of the people of Tabriz on Feb. 18, 1978, thousands of people from various walks of life from East Azerbaijan Province met this morning with the Leader of the Islamic Revolution, Imam Khamenei.",khamenei_ir,,,,,,
2026-02-17,"Peaceful nuclear industry is not for war; it is for running the country—for agriculture, for treatment and healthcare, and for everything that depends on energy. This is among the nation’s rights. What does it have to do with you Americans?",khamenei_ir,,,,,,
2026-02-17,"The Americans constantly say that they’ve sent a warship toward Iran. Of course, a warship is a dangerous piece of military hardware. However, more dangerous than that warship is the weapon that can send that warship to the bottom of the sea.",khamenei_ir,,,,,,
2026-02-17,"The Americans say, ‘Let's negotiate over your nuclear energy, and the result of the negotiation is supposed to be that you do not have this energy!'",khamenei_ir,,,,,,
2026-02-17,"The US President has said that for 47 years, the United States hasn't been able to eliminate the Islamic Republic. That is a good confession. I say, "" You, too, will not be able to do this.""",khamenei_ir,,,,,,
2026-02-17,The US President keeps saying that they have the strongest military force in the world. The strongest military force in the world may at times be struck so hard that it cannot get up again.,khamenei_ir,,,,,,
2026-02-17,"The fact that nuclear energy is our undeniable right has been also included in the guidelines of the International Atomic Energy Agency. That is, all countries have the right to own nuclear and enrichment installations. This is among a nation’s rights. Why does the US interfere?!",khamenei_ir,,,,,,
2026-02-17,"This island of corruption is only one example. There is much more of this. Just as this was not apparent and then became exposed, there are many other things that will soon come to light.",khamenei_ir,,,,,,
2026-02-21,"Fulfilling our pledge of full transparency towards our own people, Iran's Government has already published a comprehensive list of all 3117 victims of recent terrorist operation, including about 200 officers.  
If anyone disputes accuracy of our data, please share any evidence.",araghchi,,,,,,
2026-02-22,Curious to know why we do not capitulate? Because we are IRANIAN.,araghchi,,,,,,
2026-02-24,"1/4 Pillared on the understandings forged in the previous round, Iran will resume talks with the U.S. in Geneva with a determination to achieve a fair and equitable deal—in the shortest possible time.",araghchi,,,,,,
2026-02-24,2/4 Our fundamental convictions are crystal clear: Iran will under no circumstances ever develop a nuclear weapon; neither will we Iranians ever forgo our right to harness the dividends of peaceful nuclear technology for our people.,araghchi,,,,,,
2026-02-24,"3/4 We have a historic opportunity to strike an unprecedented agreement that addresses mutual concerns and achieves mutual interests. A deal is within reach, but only if diplomacy is given priority.",araghchi,,,,,,
2026-02-24,"4/4 We have proven that we will stop at nothing to guard our sovereignty with courage. We bring the same courage to the negotiating table, where we will pursue a peaceful resolution to any differences.",araghchi,,,,,,
2026-02-27,"In the blessed month of Ramadan, the month of self-restraint and strengthening solidarity in the world of Islam, it is fitting that Afghanistan and Pakistan manage and resolve their existing differences within the framework of good neighborliness and through the path of dialogue.",araghchi,,,,,,
2026-02-27,"It is fitting, on the occasion of the blessed month of Ramadan—which is a month for self-restraint and the promotion of unity in the Islamic world—that Afghanistan and Pakistan resolve their differences through good neighborliness and dialogue.  
The Islamic Republic of Iran is",araghchi,,,,,,
2026-02-28,"I do not know why the U.S. administration insists on beginning a negotiation with Iran and then attacking Iran in middle of talks. The same thing happened last June. 48 hours ago, even Oman's Foreign Minister confirmed",araghchi,,,,,,
2026-02-28,"Interview with 
@NBCNews
 :",araghchi,,,,,,
2026-02-28,"Interview with 
@NBCNews
:

Engaging with counterparts from brotherly neighbors to clarify that Iran is solely exercising its right to self-defense under UN Charter. Iran will not sit idly by as the U.S. attacks our people. Regretful that targets are located in friendly states.",araghchi,,,,,,
2026-02-28,"Netanyahu and Trump's war on Iran is wholly unprovoked, illegal, and illegitimate.

Trump has turned 'America First' into 'Israel First'—which always means 'America Last'.
 
Our Powerful Armed Forces are prepared for this day and will teach the aggressors the lesson they deserve",araghchi,,,,,,
2026-02-28,"The destroyed building is a primary school for girls in the south of Iran. It was bombed in broad daylight, when packed with young pupils.

Dozens of innocent children have been murdered at this site alone.

These crimes against the Iranian People will not go unanswered.",araghchi,,,,,,
2026-02-28,"We do not understand the reasons for the U.S. attack on Iran. Perhaps the U.S. administration was dragged into it.

Here is what I do know: Iran will punish those who kill our children. 

Our enmity is not with the American people, who are being lied to yet again.",araghchi,,,,,,
2026-03-01,"We've had two decades to study defeats of the U.S. military to our immediate east and west. We've incorporated lessons accordingly.

Bombings in our capital have no impact on our ability to conduct war. Decentralized Mosaic Defense enables us to decide when—and how—war will end.",araghchi,,,,,,
2026-03-01,"abcnews.go.com/ThisWeek/video
…

A deal was within reach. We left Geneva with understanding that we'd seal a deal next time we meet. Those who wanted to spoil diplomacy succeeded in their mission. But it was Mr. Trump, yet again, who ultimately ordered bombing of the negotiating table.",araghchi,,,,,,
2026-03-01,"In the Name of God, the Compassionate, the Merciful

Among the faithful are men who fulfill what they have pledged to Allah: there are some among them who have fulfilled their pledge, and some of them who still wait, and they have not changed in the least (Holy Quran 33:23).",khamenei_ir,,,,,,
2026-03-02,"These are graves being dug for more than 160 innocent young girls who were killed in the US-Israeli bombing of a primary school. Their bodies were torn to shreds.

This is how ""rescue"" promised by Mr. Trump looks in reality. 

From Gaza to Minab, innocents murdered in cold blood.",araghchi,,,,,,
2026-03-03,"Mr. Rubio admitted what we all knew: U.S. has entered a war of choice on behalf of Israel. There was never any so-called Iranian ""threat"". 

Shedding of both American and Iranian blood is thus on Israel Firsters.

American people deserve better and should take back their country.",araghchi,,,,,,
2026-03-04,"When complex nuclear negotiations are treated like a real estate transaction, and when big lies cloud realities, unrealistic expectations can never be met. 

The outcome? Bombing the negotiation table out of spite.
 
Mr. Trump betrayed diplomacy and Americans who elected him.",araghchi,,,,,,
2026-03-05,"Long prepared for this war, Iran's Powerful Armed Forces are ensuring that it becomes a quagmire for whomever chooses to pursue it.

We negotiated twice with this U.S. Administration. Both times, we were attacked in the middle of talks. It bears full responsibility for bloodshed.",araghchi,,,,,,
2026-03-05,My interview with NBC,araghchi,,,,,,
2026-03-05,"Plan A for a clean rapid military victory failed, Mr. President. Your Plan B will be even bigger failure.

The truth: Chance for unique deal burned after the 'America Last' cabal obscured ""significant progress"" we made in negotiations. 

'Israel First' always means 'America Last'",araghchi,,,,,,
2026-03-05,"The U.S. has perpetrated an atrocity at sea, 2,000 miles away from Iran's shores.

Frigate Dena, a guest of India's Navy carrying almost 130 sailors, was struck in international waters without warning. 

Mark my words: The U.S. will come to bitterly regret precedent it has set.",araghchi,,,,,,
2026-03-06," This mother never left her child… she brought her son into this world, and has now joined him in the next world...

Our Brave and Powerful Armed Forces will avenge each and every Iranian mother, father, and child who has been targeted by hostile forces.",araghchi,,,,,,
2026-03-06,"Iran and the Arab brothers lived for centuries side by side in a spirit of affection, friendship, and mutual respect. The American aggressors launch from the lands of our Arab friends to target children and innocents. As for Iran's response, it will inevitably be directed at the",araghchi,,,,,,
2026-03-06,"The Zionist regime has made a big mistake, and its consequences will make the regime desperate, by God's grace.",khamenei_ir,,,,,,
2026-03-07,"President Pezeshkian expressed openness to de-escalation within our region-provided that our neighbors' airspace, territory, and waters are not used to attack the Iranian People. Gesture to our neighbors was almost immediately killed by President Trump. 

My statement:",araghchi,,,,,,
2026-03-07,"The U.S. committed a blatant and desperate crime by attacking a freshwater desalination plant on Qeshm Island. Water supply in 30 villages has been impacted. 

Attacking Iran's infrastructure is a dangerous move with grave consequences. The U.S. set this precedent, not Iran.",araghchi,,,,,,
2026-03-08,"In Iran, an official could never travel to another country to collude with a foreign spy service on how to ""coach"" our own President into doing bidding of foreigners.

We would ask what the foreign country may have on that official. And promptly charge him/her with High Treason.",araghchi,,,,,,
2026-03-09,"9 days into Operation Epic Mistake, oil prices have doubled while all commodities are skyrocketing. We know the U.S. is plotting against our oil and nuclear sites in hopes of containing huge inflationary shock. Iran is fully prepared.

And we, too, have many surprises in store.",araghchi,,,,,,
2026-03-09,"Congratulations on the worthy selection of His Eminence Ayatollah Seyyed Mojtaba Hosseini Khamenei as the third Supreme Leader of the Islamic Revolution, coinciding with the first blessed night of Qadr...

We pledge to never falter for a moment in defending the rights of the",araghchi,,,,,,
2026-03-09,"Iran does not want to harm ordinary Americans who overwhelmingly voted to end involvement in costly foreign wars. 

Blame for surging gas prices, costlier mortgages, and pummeled 401(k)'s lies squarely with Israel and its dupes in Washington.",araghchi,,,,,,
2026-03-09,"Thank you CENTCOM for admitting that you are using our neighbors' territory to deploy HIMARS systems against our people, apparently including a desalination plant. 

Nobody should complain if our powerful missiles destroy these systems wherever they are in retribution.",araghchi,,,,,,
2026-03-10,"Netanyahu doesn't want you to see how Iran's Powerful Armed Forces are punishing Israel for its aggression.

Here's what our men & women on the ground report: utter destruction caused by our missiles, panicked leaders, and air defenses in disarray. And we're just getting started.",araghchi,,,,,,
2026-03-10,"The claim that Iran was planning on attacking the U.S. or U.S. Forces, whether preventively or preemptively, is a sheer and utter lie.

The sole purpose of that lie is to justify Operation Epic Mistake, a misadventure engineered by Israel and paid for by ordinary Americans.",araghchi,,,,,,
2026-03-10,"U.S. officials are posting fake news to manipulate markets. It won't protect them from inflationary tsunami they've imposed on Americans.

Markets are facing biggest shortfall in HISTORY: bigger than Arab Oil Embargo, Iran's Islamic Revolution and the Kuwait invasion COMBINED.",araghchi,,,,,,
2026-03-10,"Island of oppression & corruption 

They’ve created an island for corruption. Is that a joke? Moral corruption, corruption in actions, oppression, force, coercion, interference, and clawing at whatever they can get their hands on. 

#EpsteinFiles",khamenei_ir,,,,,,
2026-03-11,"Iran FM, UN Secretary-General hold telephone conversation 

Seyed Abbas Araghchi, Minister of Foreign Affairs of the Islamic Republic of Iran, and António Guterres, Secretary-General of the United Nations, discussed and exchanged views in a telephone conversation regarding the",IRIMFA_EN,,,,,,
2026-03-11,"Iranian, Russian Foreign Ministers Discuss Regional Developments, Consequences of US-Israeli Aggression

Seyed Abbas Araghchi, Minister of Foreign Affairs of the Islamic Republic of Iran, held a telephone conversation with Sergey Lavrov, Minister of Foreign Affairs of Russia,",IRIMFA_EN,,,,,,
2026-03-11,"Iran's national infrastructure is under attack. This time, a branch of my country's oldest bank was bombed while full of employees. They were laboring to ensure Iranians have food on the table ahead of our New Year.

Our Powerful Armed Forces will exact retribution for this crime",araghchi,,,,,,
2026-03-12,"Iran condemns US-Zionist aggression on #Iraq's Al-Qaim crossing 

Esmail Baghaei, Spokesperson for the Ministry of Foreign Affairs, strongly condemned the American-Zionist military aggression against Iraq, which targeted the Al-Qaim border crossing, resulting in the martyrdom and",IRIMFA_EN,,,,,,
2026-03-12,"Factual knowledge matters. 

Case 1: Iran's proposal to ensure NO NUCLEAR WEAPONS was dismissed because U.S. counterparts didn't grasp the technical details.

Case 2: Americans won't ""make money"" from surging oil prices and tariffs. They enrich corporations and crush households.",araghchi,,,,,,
2026-03-12,"Israel is bombing Iranian historical monuments dating as far back as the 14th century. Multiple UNESCO World Heritage Sites have been struck. 

It's natural that a regime that won't last a century hates nations with ancient pasts. But where's UNESCO? Its silence is unacceptable.",araghchi,,,,,,
2026-03-13,"#Iran, #India FMs discuss fegional fallout from US-Israeli aggression 

In a telephone conversation, Iranian Foreign Minister Seyed Abbas Araghchi and his Indian counterpart, Subrahmanyam Jaishankar, discussed regional and international developments. 

Araghchi briefed the Indian",IRIMFA_EN,,,,,,
2026-03-13,"During these blessed days of Ramadan, the prayers offered by the brotherly Turkish nation and the friendly Republic of Turkey for the Iranian people, as well as the solidarity they have shown, constitute a great source of strength and morale for us.

Iran will continue to",araghchi,,,,,,
2026-03-13,"Proud and honored to have accompanied the Strong and Resilient People of Iran to mark International Quds Day. 

Iranians will ALWAYS stand firm and NEVER cower before cowardly attacks.  

Video: Reaction of demonstrators when Tehran was bombed today is nightmare for aggressors.",araghchi,,,,,,
2026-03-13,"Thank you 
@UNESCO
 for responsible reaction to bombing of Golestan Palace, a World Heritage site. 

We hope UNESCO will maintain firm and principled stance against further attacks on cultural heritage, incl historic monuments in Isfahan. Site protection is international concern.",araghchi,,,,,,
2026-03-13,"The U.S. spent months on bullying India into ending oil imports from Russia. After two weeks of war with Iran, White House is now begging the world—incl India—to buy Russian crude.

Europe thought backing illegal war on Iran would win U.S. support against Russia.

Pathetic.",araghchi,,,,,,
2026-03-13,"We believe that justice and peace will prevail.

We sincerely thank you for your prayers and support.",araghchi,,,,,,
2026-03-14,"Iranian, Sri Lankan Foreign Ministers discuss regional developments in phone call 

Seyed Abbas Araghchi, Minister of Foreign Affairs of the Islamic Republic of #Iran, held a telephone conversation on Friday evening with Vijitha Herath, Minister of Foreign Affairs of #SriLanka.",IRIMFA_EN,,,,,,
2026-03-14,"Touted US security umbrella has proven to be full of holes and inviting rather than deterring trouble. US is now begging others, even China, to help it make Hormuz safe. 

Iran calls on brotherly neighbors to expel foreign aggressors, especially as their only concern is Israel.",araghchi,,,,,,
2026-03-15,"I've been told that family of a U.S. soldier killed in the war of choice on Iran is relying on public donations.

As fair and equitable deal was within reach, those providing poor advice to POTUS are responsible for bloodshed.

This war is imposed on both Americans and Iranians.",araghchi,,,,,,
2026-03-15,"Told CBS: Iran has neither sought a truce nor talks. Such claims are delusional.

Our Powerful Armed Forces will keep firing until POTUS realizes that illegal war he's imposing on both Americans and Iranians is wrong and must never be repeated. Victims must also be compensated.",araghchi,,,,,,
2026-03-15,"The US’s interference in various parts of the world is one of the factors that’s causing it to become more isolated and detested in the world day by day.

Nov. 27, 2025",khamenei_ir,,,,,,
2026-03-16,"Hundreds of Iranian civilians have been killed in Israel-U.S. bombings, including over 200 children. 

Reports claim that some neighboring states which host U.S. forces and permit attacks on Iran are also actively encouraging this slaughter. Stances should be promptly clarified.",araghchi,,,,,,
2026-03-16,"Israel's bombings of fuel depots in Tehran violate international law and constitute ecocide.

Residents face long-term damage to their health and well-being. Contamination of soil and groundwater could have generational impacts.

Israel must be punished for its war crimes.",araghchi,,,,,,
2026-03-16,"My last contact with Mr. Witkoff was prior to his employer's decision to kill diplomacy with another illegal military attack on Iran.

Any claim to the contrary appears geared solely to mislead oil traders and the public.",araghchi,,,,,,
2026-03-16,"On this blessed, divine, and spiritual day and hour,  
I extend my heartfelt gratitude to the government and people of Pakistan for their full expression of solidarity and support with the people and government of the Islamic Republic of Iran in the face of the aggression by the",araghchi,,,,,,
2026-03-16,"The Islamic Republic of Iran stands with steadfastness and perseverance in defense of its sovereignty and territorial integrity, with complete trust in Allah Almighty.",araghchi,,,,,,
2026-03-16,"When the U.S. Secretary of War declares “no quarter”, he doesn't project strength. He conveys moral bankruptcy and ignorance about law of armed conflict. We advise him to review the Hague Convention and Rome Statute of the ICC, unless he aspires to join Netanyahu as war criminal.",araghchi,,,,,,
2026-03-17,"#Minab: When the world’s most precise missile chose a classroom:

Targeting a school and the mass killing of children are war crimes, and those responsible need to be held to account.",IRIMFA_EN,,,,,,
2026-03-17,"A rising number of voices—incl European and U.S. officials—exclaim that the war on Iran is unjust. More members of the international community should follow suit. 

Wave of global repercussions has only begun and will hit all—regardless of wealth, faith, or race. Our foe is one.",araghchi,,,,,,
2026-03-17,"In this blessed month of Ramadan, I sincerely thank the government and people of Afghanistan. They condemned the aggression of America and the Israeli regime, and expressed solidarity and support with the people and government of Iran.

With trust in God, we stand firm and",araghchi,,,,,,
2026-03-17,"With all my heart and on behalf of the people and government of Iran, we beseech the Almighty God for health and longevity for His Holiness Ilia II. We wish him strength and many years of service on the path of peace and spirituality.",araghchi,,,,,,
2026-03-18,Israel has no regard for the repercussions of the normalization of its heinous methods of terror. But the international community should not disregard that recklessness; as for every action there will inevitably and always be a reaction.,araghchi,,,,,,
2026-03-18,"The martyrdom of the oppressed Turkish truck driver Hüseyin Fırat, who was targeted and killed in a defenseless manner on Iranian soil by the enemy United States and Israel, is a clear indicator that the aggressors are targeting the innocent and civilians. In this blessed month,",araghchi,,,,,,
2026-03-18,"Since the Islamic Republic of #Iran relies on the people, it doesn’t fear the US or any other Arrogant Power whatsoever.

Nov. 14, 2000",khamenei_ir,,,,,,
2026-03-19,"Macron has not uttered one word of condemnation of the Israel-US war on Iran. He did not condemn Israel when it blew up fuel storage in Tehran, exposing millions to toxins. His current ""concern"" didn't follow Israel's attack on our gas facilities. It follows our retaliation. Sad!",araghchi,,,,,,
2026-03-19,"Our response to Israel's attack on our infrastructure employed FRACTION of our power. The ONLY reason for restraint was respect for requested de-escalation.

ZERO restraint if our infrastructures are struck again. 

Any end to this war must address damage to our civilian sites.",araghchi,,,,,,
2026-03-19,"We're only three weeks into this war of choice, imposed on both Iranians and Americans.

This $200b is the tip of the iceberg. Ordinary Americans can thank Benjamin Netanyahu and his lackeys in Congress for the trillion-dollar ""Israel First tax"" that's about to hit U.S. economy.",araghchi,,,,,,
2026-03-19,"The US empire is in decline.
Feb. 17, 2026",khamenei_ir,,,,,,
2026-03-20,"Americans haven’t forgotten how, even as hundreds of U.S. soldiers were dying in Vietnam, and the outcome was already clear, General William Westmoreland was flown home to reassure everyone that the war was going well — that the U.S. was “winning.”",araghchi,,,,,,
2026-03-20,"For a man so reliant on goodwill of Christians in the United States, Netanyahu's open disdain for Jesus Christ (PBUH) is remarkable.

His unbridled praise for Djingis Khan, the worst slaughterer our region has ever seen, also fits with his current status as a wanted war criminal.",araghchi,,,,,,
2026-03-20,"Iran and Tajikistan are two Persian-speaking countries and heirs to the ancient Persian civilization that have always stood side by side and accompanied each other through both hard and joyful days. I sincerely thank the government and people of Tajikistan, especially the",araghchi,,,,,,
2026-03-20,"The media haven’t forgotten either; those briefings full of fantasy from the frontlines became infamous as the “Five O’Clock Follies.""”

Fast forward to today: same script, different stage; Hegseth steps up, and the message is still detached from reality.",araghchi,,,,,,
2026-03-20,"U.S. government says one thing, reality says another
Right as U.S. authorities claim Iran’s air defences r gone, an F-35 gets hit. As they declare Iran’s navy finished, USS Gerald Ford turns back, and USS Abraham Lincoln drifts farther away
Different decade, same “we’re winning”",araghchi,,,,,,
2026-03-20,"Vast majority of the British People do not want any part in the Israel-U.S. war of choice on Iran. 

Ignoring his own People, Mr. Starmer is putting British lives in danger by allowing UK bases to be used for aggression against Iran. Iran will exercise its right to self-defense.",araghchi,,,,,,
2026-03-20,"We are men and women of principles. Iranians do not sneak attack adversaries while engaged in dialogue. Only when attacked do we powerfully respond. 

We have intelligence on Israeli plans to strike infrastructure. Once again: ZERO restraint if our infrastructure is attacked.",araghchi,,,,,,
2026-03-21,"Happy Eid al-Fitr. Thank you to the government & Muslim community as well as justice advocates in Southeast Asia (Indonesia, Malaysia, Brunei) who have condemned the brutal aggression of the United States and the Zionist regime against the Iranian Muslim nation during the month",araghchi,,,,,,
2026-03-21,"There is a term for this in political science.

It is called ""state capture"", and it is exactly what the American People voted to end.",araghchi,,,,,,
2026-03-21,"While my people are facing reckless aggression, I wish all those celebrating Happy Eid Al-Fitr and Nowruz.

Our ancient civilization has three millennia of history of defending Iranians and the region from outsiders. 

We are now writing a new chapter in that story.",araghchi,,,,,,
2026-03-22,"- Strait of Hormuz is not closed. Ships hesitate because insurers fear the war of choice you initiated—not Iran

- No insurer—and no Iranian—will be swayed by more threats. Try respect

- Freedom of Navigation cannot exist without Freedom of Trade. Respect both—or expect neither",araghchi,,,,,,
2026-03-22,"If the enemy strikes us one blow, they'll receive 10. 
June 4, 2018",khamenei_ir,,,,,,
2026-03-24,"International law is dead in practice—driven by Western double standards on Gaza vs. Ukraine and silence on Israel–U.S. aggression on Iran. 

Still, credit to President Steinmeier for condemning the violations against Iranians. Those who value the rule of law should also speak up",araghchi,,,,,,
2026-03-25,"It is said that Edward Bernays, a pioneer of mass persuasion, served on Committee on Public Information and worked to help Woodrow Wilson rally Americans for war in Europe. When he and Walter Lippmann met president in 1917, they reportedly said “We can sell the war to the public”",araghchi,,,,,,
2026-03-25,"More than a century later, little has changed—except that now, it seems, the war is being “sold” not once, but daily, even to the president himself, through carefully curated videos.",araghchi,,,,,,
2026-03-26,"From outset of this war, U.S. soldiers fled military bases in GCC to hide in hotels and offices. They use GCC citizens as human shield. 

Hotels in U.S. deny bookings to officers who may endanger customers. GCC hotels should do same.",araghchi,,,,,,
2026-03-26,"The U.S. backed Israel's Gaza blockade, cutting aid under ""security"" claims, yet condemns Iran for defending itself in Strait of Hormuz. 

Double standard: Israel's crimes are OK while Iran's defense against aggressors is condemned. International law is not tool of convenience.",araghchi,,,,,,
2026-03-26,"The wise stances of the great religious authorities, the government, and the Iraqi people must be commended in condemning the aggressions of America and the Zionist entity, and in standing alongside Iran—its government and people—in confronting this aggression.  
Your offering of",araghchi,,,,,,
2026-03-26,"Hezbollah is alive and thriving.

Oct. 24, 2024",khamenei_ir,,,,,,
2026-03-26,"If US’s decline needed a single reason, the rise of sb like Trump to power would have sufficed. The fate of 300 million pple is in hands of sb whose psychological, mental & moral stability is at best questionable. This signals the decline of a country.
June 4, 2019
#EpsteinFiles",khamenei_ir,,,,,,
2026-03-27,"Israel has hit 2 of Iran's largest steel factories, a power plant and civilian nuclear sites among other infrastructure. Israel claims it acted in coordination with the U.S.

Attack contradicts POTUS extended deadline for diplomacy.

Iran will exact HEAVY price for Israeli crimes",araghchi,,,,,,
2026-03-27,"Neither the Americans, Western governments, nor governments in the region were aware of the true power of the Resistance. They know about it now. Look at the determination of the Resistance forces in Lebanon, Yemen, and Iraq!

March 20, 2024",khamenei_ir,,,,,,
2026-03-28,"I express my gratitude to the Government and people of Azerbaijan for the humanitarian aid provided, as well as for the conditions created to deliver aid from other countries.  
The support demonstrated in these difficult days is a tribute to the common culture that unites the",araghchi,,,,,,
2026-03-28,"Right now, people throughout all US states are chanting slogans against him [Trump]. If you're so capable, solve their problem! You interfere in the affairs of other countries; you build military bases…!
Oct. 20, 2025

#NoKings",khamenei_ir,,,,,,
2026-03-29,"Israel and its partner-in-crime believe that knowledge can be bombed away.

It's reflected in the murders of Iran's scientists and attacks on Iran's nuclear sites, and now universities.

Reality check: your actions ooze of desperation and only inspire more pursuit of knowledge..",araghchi,,,,,,
2026-03-29,The support of the Government and people of the Republic of Armenia to the people of Iran in matters of the relocation of Iranians and humanitarian aid is worthy of great appreciation. The centuries-old ties between Iran and Armenia have once again demonstrated their strength in,araghchi,,,,,,
2026-03-30,"Iran respects the Kingdom of Saudi Arabia and considers it a brotherly nation.

Our operations are aimed at enemy aggressors who have no respect for Arabs or Iranians, nor can provide any security. Just look at what we did to their aerial command.

High time to eject U.S. forces.",araghchi,,,,,,
2026-03-31,"Nothing says ""America First"" like launching a war for a foreign regime while trying to profit as young soldiers are sent off to die.

This war of choice is imposed on both Americans and Iranians.",araghchi,,,,,,
2026-03-31,"The war criminals in Israel are now openly and unashamedly bombing pharmaceutical companies.

Their intentions are clear. 

What they've gotten wrong is that they're not dealing with defenseless Palestinian civilians. Our Powerful Armed Forces will severely punish aggressors.",araghchi,,,,,,
2026-04-01,"The US President has said that for 47 years, the US hasn't been able to eliminate the Islamic Republic. That confession is true. I say, ""You, too, won’t be able to do such a thing.""
Feb. 17, 2026
#Islamic_Republic_of_Iran",khamenei_ir,,,,,,
2026-04-02,"Striking civilian structures, including unfinished bridges, will not compel Iranians to surrender.

It only conveys the defeat and moral collapse of an enemy in disarray. Every bridge and building will be built back stronger. What will never recover: damage to America's standing.",araghchi,111.54,98.92,113.97,97.5,552.46K,11.41%
2026-04-02,"There's one striking difference between the present and the Stone Age: there was no oil or gas being pumped in the Middle East back then. 

Are POTUS and Americans who put him in office sure that they want to turn back the clock?",araghchi,111.54,98.92,113.97,97.5,552.46K,11.41%
2026-04-03,Director-General of the WHO,araghchi,111.54,98.92,113.97,97.5,,0.00%
2026-04-03,"When we say that a spirit of savagery exists in the West, some people express their surprise and deny this fact. This savage behavior is a symbol showing the Wild West is being revived.

April 9, 2020",khamenei_ir,111.54,98.92,113.97,97.5,,0.00%
2026-04-04,"Iran's position is being misrepresented by U.S. media.

We are deeply grateful to Pakistan for its efforts and have never refused to go to Islamabad. What we care about are the terms of a conclusive and lasting END to the illegal war that is imposed on us.

پاکستان زنده باد",araghchi,,,,,,
2026-04-04,"Remember the Western outrage about hostilities near Zaporizhzhia Nuclear Power Plant in Ukraine? 

Israel-U.S. have bombed our Bushehr plant four times now. Radioactive fallout will end life in GCC capitals, not Tehran.

Attacks on our petrochemicals also convey real objectives.",araghchi,,,,,,
2026-04-05,"Following Jesus Christ (pbuh) necessarily entails supporting the truth and renouncing anti-truth powers. It is hoped that Christians and Muslims everywhere in the world will keep this great lesson of Jesus Christ (pbuh) alive in their lives and actions.
Jan. 2, 1995
#Easter",khamenei_ir,,,,,,
2026-04-05,"The Americans once attacked here in #Tabas—remember!?—they wet themselves, turned back, and left!

August 13, 2018
#Iran",khamenei_ir,,,,,,
2026-04-06,"Israeli-U.S. aggressors have bombed the MIT of Iran. This follows attacks on other universities.

1,400 years ago, Prophet Muhammad (PBUH) said that even if knowledge was situated in the distant Pleiades, Iranians would be capable of attaining it.

Aggressors will see our might.",araghchi,112.41,112.96,115.48,108.89,271.74K,0.78%
2026-04-07,Statement on behalf of the Supreme National Security Council of the Islamic Republic of Iran:,araghchi,112.95,112.62,117.63,109.2,429.33K,0.48%
2026-04-07,"This is the real nature of the Zionists.
Nov. 19, 2023",khamenei_ir,112.95,112.62,117.63,109.2,429.33K,0.48%
2026-04-08,"The Iran–U.S. Ceasefire terms are clear and explicit: the U.S. must choose—ceasefire or continued war via Israel. It cannot have both. 

The world sees the massacres in Lebanon. The ball is in the U.S. court, and the world is watching whether it will act on its commitments.",araghchi,94.41,108.74,109.19,91.05,599.58K,-16.41%
2026-04-09,"Netanyahu's criminal trial resumes on Sun. A region-wide ceasefire, incl in Lebanon, would hasten his jailing.

If the U S. wishes to crater its economy by letting Netanyahu kill diplomacy, that would ultimately be its choice. We think that would be dumb but are prepared for it.",araghchi,97.87,96.78,102.7,95.25,427.20K,3.66%
2026-04-10,EMPTY,EMPTY,96.57,98.23,100.42,95.51,314.86K,-1.33%
2026-04-12,"In intensive talks at highest level in 47 years, Iran engaged with U.S in good faith to end war.

But when just inches away from ""Islamabad MoU"", we encountered maximalism, shifting goalposts, and blockade. 

Zero lessons earned

Good will begets good will. 
Enmity begets enmity.",araghchi,,,,,,
